ECG Signal,Q-Point,R-Peak,S-Point,P-Wave Start,P-Wave Peak,P-Wave End,T-Wave Start,T-Wave Peak,T-Wave End
-51.537,0,0,0,0,0,0,0,0,0
-54.046,0,0,0,0,0,0,0,0,0
-56.523,0,0,0,0,0,0,0,0,0
-58.97,0,0,0,0,0,0,0,0,0
-61.377,0,0,0,0,0,0,0,0,0
-63.729,0,0,0,0,0,0,0,0,0
-66.014,0,0,0,0,0,0,0,0,0
-68.219,0,0,0,0,0,0,0,0,0
-70.326,0,0,0,0,0,0,0,0,0
-72.313,0,0,0,0,0,0,0,0,0
-74.152,0,0,0,0,0,0,0,0,0
-75.807,0,0,0,0,0,0,0,0,0
-77.243,0,0,0,0,0,0,0,0,0
-78.434,0,0,0,0,0,0,0,0,0
-79.349,0,0,0,0,0,0,0,0,0
-79.962,0,0,0,0,0,0,0,0,0
-80.257,0,0,0,0,0,1,0,0,0
-80.231,0,0,0,0,0,0,0,0,0
-79.904,0,0,0,0,0,0,0,0,0
-79.32,0,0,0,0,0,0,0,0,0
-78.522,0,0,0,0,0,0,0,0,0
-77.558,0,0,0,0,0,0,0,0,0
-76.487,0,0,0,0,0,0,0,0,0
-75.368,0,0,0,0,0,0,0,0,0
-74.278,0,0,0,0,0,0,0,0,0
-73.299,0,0,0,0,0,0,0,0,0
-72.501,0,0,0,0,0,0,0,0,0
-71.981,0,0,0,0,0,0,0,0,0
-71.869,0,0,0,0,0,0,0,0,0
-72.243,0,0,0,0,0,0,0,0,0
-73.128,0,0,0,0,0,0,0,0,0
-74.451,0,0,0,0,0,0,0,0,0
-75.985,0,0,0,0,0,0,0,0,0
-77.472,0,0,0,0,0,0,0,0,0
-78.671,0,0,0,0,0,0,0,0,0
-79.277,0,0,0,0,0,0,0,0,0
-78.959,0,0,0,0,0,0,0,0,0
-77.487,0,0,0,0,0,0,0,0,0
-74.777,0,0,0,0,0,0,0,0,0
-71.078,0,0,0,0,0,0,0,0,0
-67.018,0,0,0,0,0,0,0,0,0
-63.322,0,0,0,0,0,0,0,0,0
-60.634,0,0,0,0,0,0,0,0,0
-59.495,0,0,0,0,0,0,0,0,0
-60.329,0,0,0,0,0,0,0,0,0
-63.346,0,0,0,0,0,0,0,0,0
-68.415,0,0,0,0,0,0,0,0,0
-74.716,0,0,0,0,0,0,0,0,0
-80.685,0,0,0,0,0,0,0,0,0
-84.31,1,0,0,0,0,0,0,0,0
-83.544,0,0,0,0,0,0,0,0,0
-76.657,0,0,0,0,0,0,0,0,0
-61.982,0,0,0,0,0,0,0,0,0
-38.063,0,0,0,0,0,0,0,0,0
-3.962,0,0,0,0,0,0,0,0,0
40.552,0,0,0,0,0,0,0,0,0
93.737,0,0,0,0,0,0,0,0,0
151.999,0,0,0,0,0,0,0,0,0
211.913,0,0,0,0,0,0,0,0,0
270.051,0,0,0,0,0,0,0,0,0
324.996,0,0,0,0,0,0,0,0,0
377.769,0,0,0,0,0,0,0,0,0
426.355,0,0,0,0,0,0,0,0,0
467.478,0,0,0,0,0,0,0,0,0
495.279,0,0,0,0,0,0,0,0,0
499.683,0,1,0,0,0,0,0,0,0
476.422,0,0,0,0,0,0,0,0,0
424.699,0,0,0,0,0,0,0,0,0
346.932,0,0,0,0,0,0,0,0,0
254.28,0,0,0,0,0,0,0,0,0
156.262,0,0,0,0,0,0,0,0,0
62.214,0,0,0,0,0,0,0,0,0
-16.632,0,0,0,0,0,0,0,0,0
-76.999,0,0,0,0,0,0,0,0,0
-118.272,0,0,0,0,0,0,0,0,0
-142.718,0,0,0,0,0,0,0,0,0
-158.401,0,0,0,0,0,0,0,0,0
-169.453,0,0,0,0,0,0,0,0,0
-177.041,0,0,0,0,0,0,0,0,0
-180.757,0,0,1,0,0,0,0,0,0
-176.934,0,0,0,0,0,0,0,0,0
-164.829,0,0,0,0,0,0,0,0,0
-146.45,0,0,0,0,0,0,0,0,0
-124.228,0,0,0,0,0,0,0,0,0
-101.713,0,0,0,0,0,0,0,0,0
-80.991,0,0,0,0,0,0,0,0,0
-62.794,0,0,0,0,0,0,0,0,0
-48.156,0,0,0,0,0,0,0,0,0
-37.503,0,0,0,0,0,0,0,0,0
-30.7,0,0,0,0,0,0,0,0,0
-27.544,0,0,0,0,0,0,0,0,0
-27.348,0,0,0,0,0,0,0,0,0
-29.068,0,0,0,0,0,0,0,0,0
-31.984,0,0,0,0,0,0,0,0,0
-35.256,0,0,0,0,0,0,0,0,0
-37.657,0,0,0,0,0,0,0,0,0
-38.471,0,0,0,0,0,0,0,0,0
-37.451,0,0,0,0,0,0,0,0,0
-34.555,0,0,0,0,0,0,0,0,0
-30.183,0,0,0,0,0,0,0,0,0
-24.899,0,0,0,0,0,0,0,0,0
-19.09,0,0,0,0,0,0,0,0,0
-13.315,0,0,0,0,0,0,0,0,0
-8.347,0,0,0,0,0,0,0,0,0
-4.611,0,0,0,0,0,0,0,0,0
-2.304,0,0,0,0,0,0,0,0,0
-1.488,0,0,0,0,0,0,0,0,0
-1.937,0,0,0,0,0,0,0,0,0
-3.396,0,0,0,0,0,0,0,0,0
-5.668,0,0,0,0,0,0,0,0,0
-8.445,0,0,0,0,0,0,0,0,0
-11.374,0,0,0,0,0,0,0,0,0
-14.231,0,0,0,0,0,0,0,0,0
-16.851,0,0,0,0,0,0,0,0,0
-19.111,0,0,0,0,0,0,0,0,0
-20.972,0,0,0,0,0,0,0,0,0
-22.393,0,0,0,0,0,0,0,0,0
-23.33,0,0,0,0,0,0,0,0,0
-23.794,0,0,0,0,0,0,0,0,0
-23.805,0,0,0,0,0,0,1,0,0
-23.378,0,0,0,0,0,0,0,0,0
-22.528,0,0,0,0,0,0,0,0,0
-21.275,0,0,0,0,0,0,0,0,0
-19.644,0,0,0,0,0,0,0,0,0
-17.679,0,0,0,0,0,0,0,0,0
-15.44,0,0,0,0,0,0,0,0,0
-12.979,0,0,0,0,0,0,0,0,0
-10.342,0,0,0,0,0,0,0,0,0
-7.572,0,0,0,0,0,0,0,0,0
-4.72,0,0,0,0,0,0,0,0,0
-1.845,0,0,0,0,0,0,0,0,0
0.988,0,0,0,0,0,0,0,0,0
3.731,0,0,0,0,0,0,0,0,0
6.355,0,0,0,0,0,0,0,0,0
8.839,0,0,0,0,0,0,0,0,0
11.171,0,0,0,0,0,0,0,0,0
13.337,0,0,0,0,0,0,0,0,0
15.332,0,0,0,0,0,0,0,0,0
17.16,0,0,0,0,0,0,0,0,0
18.838,0,0,0,0,0,0,0,0,0
20.381,0,0,0,0,0,0,0,0,0
21.807,0,0,0,0,0,0,0,0,0
23.126,0,0,0,0,0,0,0,0,0
24.35,0,0,0,0,0,0,0,0,0
25.492,0,0,0,0,0,0,0,0,0
26.569,0,0,0,0,0,0,0,0,0
27.603,0,0,0,0,0,0,0,0,0
28.616,0,0,0,0,0,0,0,0,0
29.627,0,0,0,0,0,0,0,0,0
30.646,0,0,0,0,0,0,0,0,0
31.686,0,0,0,0,0,0,0,0,0
32.755,0,0,0,0,0,0,0,0,0
33.864,0,0,0,0,0,0,0,0,0
35.02,0,0,0,0,0,0,0,0,0
36.226,0,0,0,0,0,0,0,0,0
37.484,0,0,0,0,0,0,0,0,0
38.797,0,0,0,0,0,0,0,0,0
40.171,0,0,0,0,0,0,0,0,0
41.611,0,0,0,0,0,0,0,0,0
43.127,0,0,0,0,0,0,0,0,0
44.726,0,0,0,0,0,0,0,0,0
46.414,0,0,0,0,0,0,0,0,0
48.196,0,0,0,0,0,0,0,0,0
50.081,0,0,0,0,0,0,0,0,0
52.075,0,0,0,0,0,0,0,0,0
54.185,0,0,0,0,0,0,0,0,0
56.417,0,0,0,0,0,0,0,0,0
58.779,0,0,0,0,0,0,0,0,0
61.276,0,0,0,0,0,0,0,0,0
63.916,0,0,0,0,0,0,0,0,0
66.703,0,0,0,0,0,0,0,0,0
69.645,0,0,0,0,0,0,0,0,0
72.746,0,0,0,0,0,0,0,0,0
76.012,0,0,0,0,0,0,0,0,0
79.446,0,0,0,0,0,0,0,0,0
83.051,0,0,0,0,0,0,0,0,0
86.831,0,0,0,0,0,0,0,0,0
90.787,0,0,0,0,0,0,0,0,0
94.921,0,0,0,0,0,0,0,0,0
99.234,0,0,0,0,0,0,0,0,0
103.728,0,0,0,0,0,0,0,0,0
108.403,0,0,0,0,0,0,0,0,0
113.259,0,0,0,0,0,0,0,0,0
118.293,0,0,0,0,0,0,0,0,0
123.507,0,0,0,0,0,0,0,0,0
128.899,0,0,0,0,0,0,0,0,0
134.473,0,0,0,0,0,0,0,0,0
140.227,0,0,0,0,0,0,0,0,0
146.154,0,0,0,0,0,0,0,0,0
152.244,0,0,0,0,0,0,0,0,0
158.487,0,0,0,0,0,0,0,0,0
164.87,0,0,0,0,0,0,0,0,0
171.376,0,0,0,0,0,0,0,0,0
177.985,0,0,0,0,0,0,0,0,0
184.669,0,0,0,0,0,0,0,0,0
191.402,0,0,0,0,0,0,0,0,0
198.16,0,0,0,0,0,0,0,0,0
204.923,0,0,0,0,0,0,0,0,0
211.675,0,0,0,0,0,0,0,0,0
218.397,0,0,0,0,0,0,0,0,0
225.064,0,0,0,0,0,0,0,0,0
231.65,0,0,0,0,0,0,0,0,0
238.126,0,0,0,0,0,0,0,0,0
244.471,0,0,0,0,0,0,0,0,0
250.674,0,0,0,0,0,0,0,0,0
256.725,0,0,0,0,0,0,0,0,0
262.617,0,0,0,0,0,0,0,0,0
268.354,0,0,0,0,0,0,0,0,0
273.944,0,0,0,0,0,0,0,0,0
279.412,0,0,0,0,0,0,0,0,0
284.796,0,0,0,0,0,0,0,0,0
290.122,0,0,0,0,0,0,0,0,0
295.403,0,0,0,0,0,0,0,0,0
300.641,0,0,0,0,0,0,0,0,0
305.826,0,0,0,0,0,0,0,0,0
310.954,0,0,0,0,0,0,0,0,0
316.021,0,0,0,0,0,0,0,0,0
321.017,0,0,0,0,0,0,0,0,0
325.935,0,0,0,0,0,0,0,0,0
330.755,0,0,0,0,0,0,0,0,0
335.445,0,0,0,0,0,0,0,0,0
339.973,0,0,0,0,0,0,0,0,0
344.295,0,0,0,0,0,0,0,0,0
348.346,0,0,0,0,0,0,0,0,0
352.041,0,0,0,0,0,0,0,0,0
355.276,0,0,0,0,0,0,0,0,0
357.921,0,0,0,0,0,0,0,0,0
359.872,0,0,0,0,0,0,0,0,0
361.048,0,0,0,0,0,0,0,0,0
361.376,0,0,0,0,0,0,0,1,0
360.805,0,0,0,0,0,0,0,0,0
359.291,0,0,0,0,0,0,0,0,0
356.794,0,0,0,0,0,0,0,0,0
353.292,0,0,0,0,0,0,0,0,0
348.774,0,0,0,0,0,0,0,0,0
343.23,0,0,0,0,0,0,0,0,0
336.66,0,0,0,0,0,0,0,0,0
329.073,0,0,0,0,0,0,0,0,0
320.497,0,0,0,0,0,0,0,0,0
311.002,0,0,0,0,0,0,0,0,0
300.684,0,0,0,0,0,0,0,0,0
289.665,0,0,0,0,0,0,0,0,0
278.099,0,0,0,0,0,0,0,0,0
266.123,0,0,0,0,0,0,0,0,0
253.862,0,0,0,0,0,0,0,0,0
241.445,0,0,0,0,0,0,0,0,0
228.979,0,0,0,0,0,0,0,0,0
216.557,0,0,0,0,0,0,0,0,0
204.265,0,0,0,0,0,0,0,0,0
192.171,0,0,0,0,0,0,0,0,0
180.334,0,0,0,0,0,0,0,0,0
168.827,0,0,0,0,0,0,0,0,0
157.726,0,0,0,0,0,0,0,0,0
147.094,0,0,0,0,0,0,0,0,0
136.978,0,0,0,0,0,0,0,0,0
127.392,0,0,0,0,0,0,0,0,0
118.323,0,0,0,0,0,0,0,0,0
109.746,0,0,0,0,0,0,0,0,0
101.608,0,0,0,0,0,0,0,0,0
93.86,0,0,0,0,0,0,0,0,0
86.448,0,0,0,0,0,0,0,0,0
79.306,0,0,0,0,0,0,0,0,0
72.389,0,0,0,0,0,0,0,0,0
65.668,0,0,0,0,0,0,0,0,0
59.124,0,0,0,0,0,0,0,0,0
52.75,0,0,0,0,0,0,0,0,0
46.541,0,0,0,0,0,0,0,0,0
40.474,0,0,0,0,0,0,0,0,0
34.52,0,0,0,0,0,0,0,0,0
28.66,0,0,0,0,0,0,0,0,0
22.882,0,0,0,0,0,0,0,0,0
17.186,0,0,0,0,0,0,0,0,0
11.586,0,0,0,0,0,0,0,0,0
6.095,0,0,0,0,0,0,0,0,0
0.737,0,0,0,0,0,0,0,0,0
-4.453,0,0,0,0,0,0,0,0,0
-9.435,0,0,0,0,0,0,0,0,0
-14.162,0,0,0,0,0,0,0,0,0
-18.599,0,0,0,0,0,0,0,0,0
-22.73,0,0,0,0,0,0,0,0,0
-26.547,0,0,0,0,0,0,0,0,0
-30.051,0,0,0,0,0,0,0,0,0
-33.244,0,0,0,0,0,0,0,0,0
-36.12,0,0,0,0,0,0,0,0,0
-38.676,0,0,0,0,0,0,0,0,0
-40.916,0,0,0,0,0,0,0,0,0
-42.844,0,0,0,0,0,0,0,0,0
-44.47,0,0,0,0,0,0,0,0,0
-45.805,0,0,0,0,0,0,0,0,0
-46.857,0,0,0,0,0,0,0,0,0
-47.642,0,0,0,0,0,0,0,0,0
-48.184,0,0,0,0,0,0,0,0,0
-48.514,0,0,0,0,0,0,0,0,0
-48.664,0,0,0,0,0,0,0,0,0
-48.662,0,0,0,0,0,0,0,0,1
-48.53,0,0,0,0,0,0,0,0,0
-48.284,0,0,0,0,0,0,0,0,0
-47.94,0,0,0,0,0,0,0,0,0
-47.512,0,0,0,0,0,0,0,0,0
-47.015,0,0,0,0,0,0,0,0,0
-46.461,0,0,0,0,0,0,0,0,0
-45.858,0,0,0,0,0,0,0,0,0
-45.217,0,0,0,0,0,0,0,0,0
-44.546,0,0,0,0,0,0,0,0,0
-43.858,0,0,0,0,0,0,0,0,0
-43.162,0,0,0,0,0,0,0,0,0
-42.47,0,0,0,0,0,0,0,0,0
-41.787,0,0,0,0,0,0,0,0,0
-41.115,0,0,0,0,0,0,0,0,0
-40.46,0,0,0,0,0,0,0,0,0
-39.823,0,0,0,0,0,0,0,0,0
-39.209,0,0,0,0,0,0,0,0,0
-38.62,0,0,0,0,0,0,0,0,0
-38.06,0,0,0,0,0,0,0,0,0
-37.531,0,0,0,0,0,0,0,0,0
-37.035,0,0,0,0,0,0,0,0,0
-36.577,0,0,0,0,0,0,0,0,0
-36.158,0,0,0,0,0,0,0,0,0
-35.783,0,0,0,0,0,0,0,0,0
-35.451,0,0,0,0,0,0,0,0,0
-35.162,0,0,0,0,0,0,0,0,0
-34.917,0,0,0,0,0,0,0,0,0
-34.713,0,0,0,0,0,0,0,0,0
-34.552,0,0,0,0,0,0,0,0,0
-34.43,0,0,0,0,0,0,0,0,0
-34.347,0,0,0,0,0,0,0,0,0
-34.299,0,0,0,0,0,0,0,0,0
-34.285,0,0,0,0,0,0,0,0,0
-34.304,0,0,0,0,0,0,0,0,0
-34.354,0,0,0,0,0,0,0,0,0
-34.432,0,0,0,0,0,0,0,0,0
-34.538,0,0,0,0,0,0,0,0,0
-34.669,0,0,0,0,0,0,0,0,0
-34.823,0,0,0,0,0,0,0,0,0
-34.999,0,0,0,0,0,0,0,0,0
-35.195,0,0,0,0,0,0,0,0,0
-35.41,0,0,0,0,0,0,0,0,0
-35.641,0,0,0,0,0,0,0,0,0
-35.888,0,0,0,0,0,0,0,0,0
-36.148,0,0,0,0,0,0,0,0,0
-36.421,0,0,0,0,0,0,0,0,0
-36.705,0,0,0,0,0,0,0,0,0
-37.001,0,0,0,0,0,0,0,0,0
-37.307,0,0,0,0,0,0,0,0,0
-37.622,0,0,0,0,0,0,0,0,0
-37.946,0,0,0,0,0,0,0,0,0
-38.28,0,0,0,0,0,0,0,0,0
-38.621,0,0,0,0,0,0,0,0,0
-38.97,0,0,0,0,0,0,0,0,0
-39.326,0,0,0,0,0,0,0,0,0
-39.69,0,0,0,0,0,0,0,0,0
-40.06,0,0,0,0,0,0,0,0,0
-40.438,0,0,0,0,0,0,0,0,0
-40.823,0,0,0,0,0,0,0,0,0
-41.216,0,0,0,0,0,0,0,0,0
-41.616,0,0,0,0,0,0,0,0,0
-42.024,0,0,0,0,0,0,0,0,0
-42.44,0,0,0,0,0,0,0,0,0
-42.865,0,0,0,0,0,0,0,0,0
-43.298,0,0,0,0,0,0,0,0,0
-43.739,0,0,0,0,0,0,0,0,0
-44.189,0,0,0,0,0,0,0,0,0
-44.646,0,0,0,0,0,0,0,0,0
-45.111,0,0,0,0,0,0,0,0,0
-45.583,0,0,0,0,0,0,0,0,0
-46.061,0,0,0,0,0,0,0,0,0
-46.545,0,0,0,0,0,0,0,0,0
-47.034,0,0,0,0,0,0,0,0,0
-47.527,0,0,0,0,0,0,0,0,0
-48.024,0,0,0,0,0,0,0,0,0
-48.523,0,0,0,0,0,0,0,0,0
-49.023,0,0,0,0,0,0,0,0,0
-49.524,0,0,0,0,0,0,0,0,0
-50.025,0,0,0,0,0,0,0,0,0
-50.524,0,0,0,0,0,0,0,0,0
-51.021,0,0,0,0,0,0,0,0,0
-51.514,0,0,0,0,0,0,0,0,0
-52.003,0,0,0,0,0,0,0,0,0
-52.486,0,0,0,0,0,0,0,0,0
-52.963,0,0,0,0,0,0,0,0,0
-53.433,0,0,0,0,0,0,0,0,0
-53.895,0,0,0,0,0,0,0,0,0
-54.347,0,0,0,0,0,0,0,0,0
-54.79,0,0,0,0,0,0,0,0,0
-55.221,0,0,0,0,0,0,0,0,0
-55.64,0,0,0,0,0,0,0,0,0
-56.046,0,0,0,0,0,0,0,0,0
-56.437,0,0,0,0,0,0,0,0,0
-56.814,0,0,0,0,0,0,0,0,0
-57.174,0,0,0,0,0,0,0,0,0
-57.517,0,0,0,0,0,0,0,0,0
-57.843,0,0,0,0,0,0,0,0,0
-58.15,0,0,0,0,0,0,0,0,0
-58.438,0,0,0,0,0,0,0,0,0
-58.707,0,0,0,0,0,0,0,0,0
-58.957,0,0,0,0,0,0,0,0,0
-59.186,0,0,0,0,0,0,0,0,0
-59.396,0,0,0,0,0,0,0,0,0
-59.587,0,0,0,0,0,0,0,0,0
-59.757,0,0,0,0,0,0,0,0,0
-59.909,0,0,0,0,0,0,0,0,0
-60.042,0,0,0,0,0,0,0,0,0
-60.156,0,0,0,0,0,0,0,0,0
-60.253,0,0,0,0,0,0,0,0,0
-60.332,0,0,0,0,0,0,0,0,0
-60.395,0,0,0,0,0,0,0,0,0
-60.442,0,0,0,0,0,0,0,0,0
-60.473,0,0,0,0,0,0,0,0,0
-60.49,0,0,0,0,0,0,0,0,0
-60.493,0,0,0,0,0,0,0,0,0
-60.482,0,0,0,0,0,0,0,0,0
-60.459,0,0,0,0,0,0,0,0,0
-60.423,0,0,0,0,0,0,0,0,0
-60.376,0,0,0,0,0,0,0,0,0
-60.319,0,0,0,0,0,0,0,0,0
-60.252,0,0,0,0,0,0,0,0,0
-60.177,0,0,0,0,0,0,0,0,0
-60.094,0,0,0,0,0,0,0,0,0
-60.005,0,0,0,0,0,0,0,0,0
-59.911,0,0,0,0,0,0,0,0,0
-59.812,0,0,0,0,0,0,0,0,0
-59.711,0,0,0,0,0,0,0,0,0
-59.608,0,0,0,0,0,0,0,0,0
-59.504,0,0,0,0,0,0,0,0,0
-59.4,0,0,0,0,0,0,0,0,0
-59.298,0,0,0,0,0,0,0,0,0
-59.198,0,0,0,0,0,0,0,0,0
-59.102,0,0,0,0,0,0,0,0,0
-59.009,0,0,0,0,0,0,0,0,0
-58.922,0,0,0,0,0,0,0,0,0
-58.839,0,0,0,0,0,0,0,0,0
-58.763,0,0,0,0,0,0,0,0,0
-58.692,0,0,0,0,0,0,0,0,0
-58.628,0,0,0,0,0,0,0,0,0
-58.57,0,0,0,0,0,0,0,0,0
-58.519,0,0,0,0,0,0,0,0,0
-58.474,0,0,0,0,0,0,0,0,0
-58.436,0,0,0,0,0,0,0,0,0
-58.405,0,0,0,0,0,0,0,0,0
-58.379,0,0,0,0,0,0,0,0,0
-58.361,0,0,0,0,0,0,0,0,0
-58.348,0,0,0,0,0,0,0,0,0
-58.342,0,0,0,0,0,0,0,0,0
-58.343,0,0,0,0,0,0,0,0,0
-58.349,0,0,0,0,0,0,0,0,0
-58.361,0,0,0,0,0,0,0,0,0
-58.38,0,0,0,0,0,0,0,0,0
-58.403,0,0,0,0,0,0,0,0,0
-58.432,0,0,0,0,0,0,0,0,0
-58.464,0,0,0,0,0,0,0,0,0
-58.501,0,0,0,0,0,0,0,0,0
-58.541,0,0,0,0,0,0,0,0,0
-58.584,0,0,0,0,0,0,0,0,0
-58.629,0,0,0,0,0,0,0,0,0
-58.676,0,0,0,0,0,0,0,0,0
-58.724,0,0,0,0,0,0,0,0,0
-58.772,0,0,0,0,0,0,0,0,0
-58.821,0,0,0,0,0,0,0,0,0
-58.869,0,0,0,0,0,0,0,0,0
-58.916,0,0,0,0,0,0,0,0,0
-58.962,0,0,0,0,0,0,0,0,0
-59.006,0,0,0,0,0,0,0,0,0
-59.047,0,0,0,0,0,0,0,0,0
-59.087,0,0,0,0,0,0,0,0,0
-59.124,0,0,0,0,0,0,0,0,0
-59.158,0,0,0,0,0,0,0,0,0
-59.19,0,0,0,0,0,0,0,0,0
-59.22,0,0,0,0,0,0,0,0,0
-59.247,0,0,0,0,0,0,0,0,0
-59.273,0,0,0,0,0,0,0,0,0
-59.296,0,0,0,0,0,0,0,0,0
-59.318,0,0,0,0,0,0,0,0,0
-59.338,0,0,0,0,0,0,0,0,0
-59.356,0,0,0,0,0,0,0,0,0
-59.372,0,0,0,0,0,0,0,0,0
-59.386,0,0,0,0,0,0,0,0,0
-59.398,0,0,0,0,0,0,0,0,0
-59.408,0,0,0,0,0,0,0,0,0
-59.417,0,0,0,0,0,0,0,0,0
-59.423,0,0,0,0,0,0,0,0,0
-59.428,0,0,0,0,0,0,0,0,0
-59.432,0,0,0,0,0,0,0,0,0
-59.434,0,0,0,0,0,0,0,0,0
-59.435,0,0,0,0,0,0,0,0,0
-59.434,0,0,0,0,0,0,0,0,0
-59.431,0,0,0,0,0,0,0,0,0
-59.427,0,0,0,0,0,0,0,0,0
-59.42,0,0,0,0,0,0,0,0,0
-59.412,0,0,0,0,0,0,0,0,0
-59.401,0,0,0,0,0,0,0,0,0
-59.387,0,0,0,0,0,0,0,0,0
-59.371,0,0,0,0,0,0,0,0,0
-59.352,0,0,0,0,0,0,0,0,0
-59.33,0,0,0,0,0,0,0,0,0
-59.304,0,0,0,0,0,0,0,0,0
-59.275,0,0,0,0,0,0,0,0,0
-59.241,0,0,0,0,0,0,0,0,0
-59.203,0,0,0,0,0,0,0,0,0
-59.16,0,0,0,0,0,0,0,0,0
-59.112,0,0,0,0,0,0,0,0,0
-59.058,0,0,0,0,0,0,0,0,0
-58.998,0,0,0,0,0,0,0,0,0
-58.931,0,0,0,0,0,0,0,0,0
-58.858,0,0,0,0,0,0,0,0,0
-58.779,0,0,0,0,0,0,0,0,0
-58.692,0,0,0,0,0,0,0,0,0
-58.599,0,0,0,0,0,0,0,0,0
-58.5,0,0,0,0,0,0,0,0,0
-58.394,0,0,0,0,0,0,0,0,0
-58.281,0,0,0,0,0,0,0,0,0
-58.162,0,0,0,0,0,0,0,0,0
-58.037,0,0,0,0,0,0,0,0,0
-57.905,0,0,0,0,0,0,0,0,0
-57.767,0,0,0,0,0,0,0,0,0
-57.623,0,0,0,0,0,0,0,0,0
-57.474,0,0,0,0,0,0,0,0,0
-57.321,0,0,0,0,0,0,0,0,0
-57.163,0,0,0,0,0,0,0,0,0
-57.002,0,0,0,0,0,0,0,0,0
-56.838,0,0,0,0,0,0,0,0,0
-56.673,0,0,0,0,0,0,0,0,0
-56.506,0,0,0,0,0,0,0,0,0
-56.34,0,0,0,0,0,0,0,0,0
-56.174,0,0,0,0,0,0,0,0,0
-56.01,0,0,0,0,0,0,0,0,0
-55.848,0,0,0,0,0,0,0,0,0
-55.689,0,0,0,0,0,0,0,0,0
-55.534,0,0,0,0,0,0,0,0,0
-55.385,0,0,0,0,0,0,0,0,0
-55.241,0,0,0,0,0,0,0,0,0
-55.103,0,0,0,0,0,0,0,0,0
-54.973,0,0,0,0,0,0,0,0,0
-54.852,0,0,0,0,0,0,0,0,0
-54.738,0,0,0,0,0,0,0,0,0
-54.634,0,0,0,0,0,0,0,0,0
-54.54,0,0,0,0,0,0,0,0,0
-54.455,0,0,0,0,0,0,0,0,0
-54.379,0,0,0,0,0,0,0,0,0
-54.313,0,0,0,0,0,0,0,0,0
-54.257,0,0,0,0,0,0,0,0,0
-54.21,0,0,0,0,0,0,0,0,0
-54.173,0,0,0,0,0,0,0,0,0
-54.146,0,0,0,0,0,0,0,0,0
-54.129,0,0,0,0,0,0,0,0,0
-54.121,0,0,0,0,0,0,0,0,0
-54.123,0,0,0,0,0,0,0,0,0
-54.133,0,0,0,0,0,0,0,0,0
-54.153,0,0,0,0,0,0,0,0,0
-54.18,0,0,0,0,0,0,0,0,0
-54.215,0,0,0,0,0,0,0,0,0
-54.257,0,0,0,0,0,0,0,0,0
-54.304,0,0,0,0,0,0,0,0,0
-54.356,0,0,0,0,0,0,0,0,0
-54.412,0,0,0,0,0,0,0,0,0
-54.471,0,0,0,0,0,0,0,0,0
-54.533,0,0,0,0,0,0,0,0,0
-54.596,0,0,0,0,0,0,0,0,0
-54.66,0,0,0,0,0,0,0,0,0
-54.723,0,0,0,0,0,0,0,0,0
-54.786,0,0,0,0,0,0,0,0,0
-54.847,0,0,0,0,0,0,0,0,0
-54.906,0,0,0,0,0,0,0,0,0
-54.961,0,0,0,0,0,0,0,0,0
-55.012,0,0,0,0,0,0,0,0,0
-55.059,0,0,0,0,0,0,0,0,0
-55.102,0,0,0,0,0,0,0,0,0
-55.14,0,0,0,0,0,0,0,0,0
-55.174,0,0,0,0,0,0,0,0,0
-55.204,0,0,0,0,0,0,0,0,0
-55.231,0,0,0,0,0,0,0,0,0
-55.256,0,0,0,0,0,0,0,0,0
-55.278,0,0,0,0,0,0,0,0,0
-55.3,0,0,0,0,0,0,0,0,0
-55.32,0,0,0,0,0,0,0,0,0
-55.339,0,0,0,0,0,0,0,0,0
-55.359,0,0,0,0,0,0,0,0,0
-55.379,0,0,0,0,0,0,0,0,0
-55.401,0,0,0,0,0,0,0,0,0
-55.424,0,0,0,0,0,0,0,0,0
-55.45,0,0,0,0,0,0,0,0,0
-55.48,0,0,0,0,0,0,0,0,0
-55.516,0,0,0,0,0,0,0,0,0
-55.557,0,0,0,0,0,0,0,0,0
-55.606,0,0,0,0,0,0,0,0,0
-55.663,0,0,0,0,0,0,0,0,0
-55.73,0,0,0,0,0,0,0,0,0
-55.807,0,0,0,0,0,0,0,0,0
-55.895,0,0,0,0,0,0,0,0,0
-55.994,0,0,0,0,0,0,0,0,0
-56.106,0,0,0,0,0,0,0,0,0
-56.23,0,0,0,0,0,0,0,0,0
-56.367,0,0,0,0,0,0,0,0,0
-56.518,0,0,0,0,0,0,0,0,0
-56.682,0,0,0,0,0,0,0,0,0
-56.86,0,0,0,0,0,0,0,0,0
-57.051,0,0,0,0,0,0,0,0,0
-57.255,0,0,0,0,0,0,0,0,0
-57.469,0,0,0,0,0,0,0,0,0
-57.693,0,0,0,0,0,0,0,0,0
-57.925,0,0,0,0,0,0,0,0,0
-58.161,0,0,0,0,0,0,0,0,0
-58.397,0,0,0,0,0,0,0,0,0
-58.632,0,0,0,0,0,0,0,0,0
-58.862,0,0,0,0,0,0,0,0,0
-59.084,0,0,0,0,0,0,0,0,0
-59.295,0,0,0,0,0,0,0,0,0
-59.492,0,0,0,0,0,0,0,0,0
-59.672,0,0,0,0,0,0,0,0,0
-59.833,0,0,0,0,0,0,0,0,0
-59.974,0,0,0,0,0,0,0,0,0
-60.091,0,0,0,0,0,0,0,0,0
-60.181,0,0,0,0,0,0,0,0,0
